id,image,conversations
381,original/thổ/con-gai-mat-vuong-chu-dien-tot-hay-xau-van-menh-ra-sao-210346.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và hàm?'}, {'from': 'gpt', 'value': 'Trán không quá cao, hơi dô, Hàm bạnh.\u200b'}]"
382,original/thổ/kieu-toc-nam-gioi-mat-vuong.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Hạ đình > thượng đình > trung đình.\u200b'}]"
383,original/thổ/kieu-toc-nam-gioi-mat-vuong.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt lộ -> tướng Thổ.\u200b'}]"
384,original/thổ/kieu-toc-nam-gioi-mat-vuong.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày gần nhau, lông mày đậm.\u200b'}]"
385,original/thổ/kieu-toc-nam-gioi-mat-vuong.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt không to không nhỏ, không sâu không lồi.\u200b'}]"
386,original/thổ/kieu-toc-nam-gioi-mat-vuong.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và lỗ mũi?'}, {'from': 'gpt', 'value': 'Sơn căn không quá cao, mũi cao nhọn, cánh mũi hơi bè ra, lỗ mũi to, kín.\u200b'}]"
387,original/thổ/kieu-toc-nam-gioi-mat-vuong.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má không cao không thấp.\u200b'}]"
388,original/thổ/kieu-toc-nam-gioi-mat-vuong.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng vừa, môi trên mỏng.\u200b'}]"
389,original/thổ/kieu-toc-nam-gioi-mat-vuong.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, rộng, vị trí tai ngang lông mày.\u200b'}]"
390,original/thổ/kieu-toc-nam-gioi-mat-vuong.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và hàm?'}, {'from': 'gpt', 'value': 'Trán cao, rộng, phẳng, Hàm bạnh.\u200b'}]"
391,original/thổ/Le van luyen.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: cân phân\u200b'}]"
392,original/thổ/Le van luyen.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt và hàm?'}, {'from': 'gpt', 'value': 'Mặt ngang + hàm bạnh -> tướng Thổ.\u200b'}]"
393,original/thổ/Le van luyen.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, không lồi cũng không sâu.\u200b'}]"
394,original/thổ/Le van luyen.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả 2 lông mày?'}, {'from': 'gpt', 'value': '2 lông mày gần nhau, lông mày đậm, mi cốt nổi .\u200b'}]"
395,original/thổ/Le van luyen.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cánh mũi và sơn căn?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi cao, cánh mũi hẹp.\u200b'}]"
396,original/thổ/Le van luyen.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má mở rộng ra bên ngoài, cao.\u200b'}]"
397,original/thổ/Le van luyen.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng nhỏ, môi trên dày, kém tươi.\u200b'}]"
398,original/thổ/Le van luyen.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai ngắn, rộng, tai không có thùy châu (dái tai).\u200b'}]"
399,original/thổ/Le van luyen.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán không cao, trán dô.\u200b'}]"
400,original/thổ/Le van luyen.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm chẻ và nhọn.\u200b'}]"
401,original/thổ/mat-chu-dien-la-gi-6.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Hạ đình > thượng đình > trung đình.\u200b'}]"
402,original/thổ/mat-chu-dien-la-gi-6.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt lộ -> tướng Thổ.\u200b'}]"
403,original/thổ/mat-chu-dien-la-gi-6.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày không gần không xa nhau, lông mày đậm, có mi cốt nổi.\u200b'}]"
404,original/thổ/mat-chu-dien-la-gi-6.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, sâu.\u200b'}]"
405,original/thổ/mat-chu-dien-la-gi-6.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi cao, hẹp.\u200b'}]"
406,original/thổ/mat-chu-dien-la-gi-6.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má thấp, nhiều thịt.\u200b'}]"
407,original/thổ/mat-chu-dien-la-gi-6.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng hẹp, môi trên mỏng.\u200b'}]"
408,original/thổ/mat-chu-dien-la-gi-6.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai rộng, vị trí tai ngang lông mày, dái tai lớn.\u200b'}]"
409,original/thổ/mat-chu-dien-la-gi-6.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và hàm?'}, {'from': 'gpt', 'value': 'Trán cao, rộng, phẳng, Hàm bạnh.\u200b'}]"
410,original/thổ/mat-chu-dien-la-gi-6.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm đưa ra trước.\u200b'}]"
411,original/thổ/mat-chu-dien-xau-hay-dep-3-ngoisaovn-w800-h589.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Thượng và Trung đình dài, hạ đình ngắn .\u200b'}]"
412,original/thổ/mat-chu-dien-xau-hay-dep-3-ngoisaovn-w800-h589.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt lộ -> tướng Thổ.\u200b'}]"
413,original/thổ/mat-chu-dien-xau-hay-dep-3-ngoisaovn-w800-h589.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày và mi cốt?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày hơi đậm, có mi cốt cao.\u200b'}]"
414,original/thổ/mat-chu-dien-xau-hay-dep-3-ngoisaovn-w800-h589.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, hơi lồi.\u200b'}]"
415,original/thổ/mat-chu-dien-xau-hay-dep-3-ngoisaovn-w800-h589.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cánh mũi và sơn căn?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi không cao lắm, cánh mũi hẹp.\u200b'}]"
416,original/thổ/mat-chu-dien-xau-hay-dep-3-ngoisaovn-w800-h589.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao, không nhiều thịt.\u200b'}]"
417,original/thổ/mat-chu-dien-xau-hay-dep-3-ngoisaovn-w800-h589.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng hẹp, môi trên hơi mỏng.\u200b'}]"
418,original/thổ/mat-chu-dien-xau-hay-dep-3-ngoisaovn-w800-h589.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai rộng, hướng về mặt, vị trí tai trên lông mày.\u200b'}]"
419,original/thổ/mat-chu-dien-xau-hay-dep-3-ngoisaovn-w800-h589.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và hàm?'}, {'from': 'gpt', 'value': 'Trán cao, rộng, Hàm bạnh.\u200b'}]"
420,original/thổ/mat-chu-dien-xau-hay-dep-3-ngoisaovn-w800-h589.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm đẩy ra trước.\u200b'}]"
421,original/thổ/unnamed.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Hạ đình lớn, Thượng và Trung đình bằng nhau.\u200b'}]"
422,original/thổ/unnamed.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt ngang + cốt lộ -> tướng Thổ.\u200b'}]"
423,original/thổ/unnamed.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày xa nhau, lông mày hơi đậm, có mi cốt.\u200b'}]"
424,original/thổ/unnamed.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, không lồi, không sâu.\u200b'}]"
425,original/thổ/unnamed.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi cao, hẹp.\u200b'}]"
426,original/thổ/unnamed.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao, không nhiều thịt.\u200b'}]"
427,original/thổ/unnamed.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng hẹp, môi trên mỏng.\u200b'}]"
428,original/thổ/unnamed.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai rộng, hướng về mặt, vị trí tai ngang lông mày, có dái tai.\u200b'}]"
429,original/thổ/unnamed.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và mũi?'}, {'from': 'gpt', 'value': 'Trán cao, rộng.\u200b'}]"
430,original/thổ/unnamed.jpg,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm không đẩy về trước.\u200b'}]"
431,original/mộc/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Thượng và trung đình cao hơn hạ đình.'}]"
432,original/mộc/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài\xa0+ cốt\xa0ẩn -> tướng\xa0Mộc\xa0đới Kim +\xa0mắt\xa0lạnh. Nhân trung ngắn, nông -> có nguy cơ thành tướng phản Mộc.'}]"
433,original/mộc/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt to, hơi\xa0lồi, mắt đỏ quạch, đen trắng không phân minh, mắt lạnh.'}]"
434,original/mộc/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': 'Lông mày\xa0đậm, xa nhau.'}]"
435,original/mộc/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi\xa0cao.'}]"
436,original/mộc/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má hơi cao, tròn.'}]"
437,original/mộc/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng\xa0rộng vừa phải, môi trên\xa0mỏng.'}]"
438,original/mộc/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, hẹp, vị trí tai trên mắt.'}]"
439,original/mộc/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán cao, rộng, phẳng.'}]"
440,original/mộc/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình cao nhất, tiếp đến là thượng đình, rồi đến hạ đình.'}]"
441,original/mộc/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài + cốt\xa0ẩn -> tướng Mộc.'}]"
442,original/mộc/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0hẹp, dài và sâu.'}]"
443,original/mộc/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': 'Lông mày\xa0nhạt và\xa0thưa.'}]"
444,original/mộc/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và gò má?'}, {'from': 'gpt', 'value': 'Sơn căn cao, sống mũi\xa0cao,\xa0lộ, sắc nhọn, lỗ mũi to. Cánh mũi bình thường. Gò má\xa0cao, không lộ xương.'}]"
445,original/mộc/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả môi và miệng?'}, {'from': 'gpt', 'value': 'Môi trên bình thường, miệng bình thường.'}]"
446,original/mộc/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai hơi ngắn, nhỏ, tròn dái tai không rõ ràng.'}]"
447,original/mộc/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán và hói?'}, {'from': 'gpt', 'value': 'Trán hơi thấp, rộng. Hói'}]"
448,original/mộc/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm hơi đẩy ra phía trước.'}]"
449,original/mộc/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình dài hơn hạ đình'}]"
450,original/mộc/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt\xa0dài\xa0+ cốt ẩn -> tướng Mộc.'}]"
451,original/mộc/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt hẹp, nhỏ, không sâu cũng không lồi.'}]"
452,original/mộc/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn cao, mũi cao.'}]"
453,original/mộc/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má\xa0thanh, không thấp, không lộ xương.'}]"
454,original/mộc/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng\xa0nhỏ, môi trên\xa0dày.'}]"
455,original/mộc/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai ngắn, nhỏ.'}]"
456,original/mộc/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Tam đình cân phân.'}]"
457,original/mộc/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài + cốt\xa0ẩn -> tướng\xa0Mộc.'}]"
458,original/mộc/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày hơi xa nhau, lông mày\xa0đậm.'}]"
459,original/mộc/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0hẹp, sâu.'}]"
460,original/mộc/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và đầu mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0thấp, mũi\xa0cao, đầu mũi tròn, bóng, cánh mũi dày, nhiều thịt'}]"
461,original/mộc/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má\xa0không thấp, không lộ xương.'}]"
462,original/mộc/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng rộng, môi trên dày.'}]"
463,original/mộc/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả răng?'}, {'from': 'gpt', 'value': 'Răng đều, đẹp.'}]"
464,original/mộc/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán phẳng, rộng.'}]"
465,original/mộc/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: Hạ đình cao, Thượng đình và trung đình cân phân.'}]"
466,original/mộc/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt dài + cốt\xa0ẩn -> tướng\xa0Mộc.'}]"
467,original/mộc/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày gần nhau, lông mày\xa0nhạt và thưa.'}]"
468,original/mộc/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0hẹp, sâu.'}]"
469,original/mộc/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi?'}, {'from': 'gpt', 'value': 'Sơn căn\xa0thấp, mũi\xa0bè ra.'}]"
470,original/mộc/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò\xa0má\xa0cao, tròn, to.'}]"
471,original/mộc/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng nhỏ, môi trên\xa0mỏng.'}]"
472,original/mộc/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, rộng, dái tai hướng xuống.'}]"
473,original/mộc/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán cao, phẳng, rộng.'}]"
474,original/mộc/6.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả cằm?'}, {'from': 'gpt', 'value': 'Cằm\xa0dài.'}]"
475,original/kim/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: cân phân'}]"
476,original/kim/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt\xa0dài + cốt\xa0lộ -> tướng\xa0Kim.'}]"
477,original/kim/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0hẹp, sâu, minh vật lý (đen trắng rõ ràng), mắt tĩnh.'}]"
478,original/kim/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': 'Lông mày đậm.'}]"
479,original/kim/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sống mũi và lỗ mũi?'}, {'from': 'gpt', 'value': 'Sơn căn cao, sống mũi cao, lỗ\xa0mũi kín, cánh mũi mỏng.'}]"
480,original/kim/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao'}]"
481,original/kim/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng hơi rộng, môi trên\xa0mỏng vừa phải.'}]"
482,original/kim/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả răng?'}, {'from': 'gpt', 'value': 'Răng đẹp, cười hở\xa0lợi.'}]"
483,original/kim/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, hơi nghinh phong, dái tai hướng về phía mặt, vị trí tai cao hơn mắt.'}]"
484,original/kim/1.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán\xa0cao, rộng, hơi phẳng.'}]"
485,original/kim/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình dài > hạ đình > thượng đình'}]"
486,original/kim/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt\xa0dài + cốt\xa0lộ -> tướng\xa0Kim.'}]"
487,original/kim/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, không\xa0lồi cũng không sâu.'}]"
488,original/kim/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày\xa0hơi xa nhau, lông mày nhạt.'}]"
489,original/kim/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và lỗ mũi?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi tẹt, lỗ\xa0mũi to, cánh mũi hẹp, mỏng.'}]"
490,original/kim/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao, lộ xương'}]"
491,original/kim/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng nhỏ, môi trên\xa0mỏng vừa phải.'}]"
492,original/kim/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, có dái tai.'}]"
493,original/kim/2.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán\xa0rộng, hơi phẳng, trán dô.'}]"
494,original/kim/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình dài > hạ đình > thượng đình'}]"
495,original/kim/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt\xa0dài + cốt\xa0lộ -> tướng\xa0Kim.'}]"
496,original/kim/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, không\xa0lồi cũng không sâu.'}]"
497,original/kim/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày\xa0hơi xa nhau, lông mày nhạt.'}]"
498,original/kim/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và lỗ mũi?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi tẹt, lỗ\xa0mũi to, cánh mũi hẹp, mỏng.'}]"
499,original/kim/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao, lộ xương'}]"
500,original/kim/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng và môi?'}, {'from': 'gpt', 'value': 'Miệng nhỏ, môi trên\xa0mỏng vừa phải.'}]"
501,original/kim/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, có dái tai.'}]"
502,original/kim/3.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán\xa0rộng, hơi phẳng, trán dô.'}]"
503,original/kim/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình dài > hạ đình > thượng đình'}]"
504,original/kim/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt\xa0dài + cốt\xa0lộ -> tướng\xa0Kim.'}]"
505,original/kim/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, không\xa0lồi cũng không sâu.'}]"
506,original/kim/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày\xa0hơi xa nhau, lông mày nhạt.'}]"
507,original/kim/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và lỗ mũi?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi tẹt, lỗ\xa0mũi to, cánh mũi hẹp, mỏng.'}]"
508,original/kim/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao, lộ xương'}]"
509,original/kim/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng nhỏ, môi trên\xa0mỏng vừa phải.'}]"
510,original/kim/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, có dái tai.'}]"
511,original/kim/4.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả trán?'}, {'from': 'gpt', 'value': 'Trán\xa0rộng, hơi phẳng, trán dô.'}]"
512,original/kim/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả Tam đình?'}, {'from': 'gpt', 'value': 'Tam đình: trung đình dài > hạ đình > thượng đình'}]"
513,original/kim/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mặt?'}, {'from': 'gpt', 'value': 'Mặt\xa0dài + cốt\xa0lộ -> tướng\xa0Kim.'}]"
514,original/kim/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả mắt?'}, {'from': 'gpt', 'value': 'Mắt\xa0to, không\xa0lồi cũng không sâu.'}]"
515,original/kim/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả lông mày?'}, {'from': 'gpt', 'value': '2 lông mày\xa0hơi xa nhau, lông mày nhạt.'}]"
516,original/kim/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả sơn căn, mũi và lỗ mũi?'}, {'from': 'gpt', 'value': 'Sơn căn thấp, mũi tẹt, lỗ\xa0mũi to, cánh mũi hẹp, mỏng.'}]"
517,original/kim/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả gò má?'}, {'from': 'gpt', 'value': 'Gò má cao, lộ xương'}]"
518,original/kim/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả miệng?'}, {'from': 'gpt', 'value': 'Miệng nhỏ, môi trên\xa0mỏng vừa phải.'}]"
519,original/kim/5.png,"[{'from': 'human', 'value': '<image>\nHãy mô tả tai?'}, {'from': 'gpt', 'value': 'Tai dài, có dái tai.'}]"
